date,DEPARTAMENTO,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M
2025-04-13,HUILA,5.687142857142858,,15.695714285714287,19.27,12.59142857142857,90.99285714285715,12.794285714285715,0.9357142857142857,0.9857142857142858,15.117142857142857,1.0285714285714287
2025-04-20,HUILA,3.4828571428571427,,15.404285714285715,19.02,12.4,91.67857142857143,12.67,0.9185714285714287,0.9714285714285714,12.697142857142856,1.5571428571428572
2025-04-27,HUILA,12.34142857142857,,16.037142857142857,19.974285714285713,13.001428571428573,89.60571428571428,12.858571428571429,0.9328571428571429,0.9814285714285714,14.327142857142857,0.6571428571428571
2025-05-04,HUILA,7.105714285714285,,15.19,19.10571428571429,12.135714285714286,90.11,12.278571428571428,0.9385714285714285,0.9885714285714285,13.731428571428571,1.0771428571428572
2025-05-11,HUILA,3.301428571428571,,14.415714285714285,18.495714285714286,11.338571428571429,89.33,11.54142857142857,0.9242857142857144,0.9771428571428571,12.314285714285715,1.6700000000000002
2025-05-18,HUILA,7.038571428571429,,14.98857142857143,18.609999999999996,12.312857142857142,91.73142857142857,12.33,0.9171428571428571,0.9657142857142856,11.337142857142856,1.2414285714285713
2025-05-25,HUILA,2.882857142857143,,14.688571428571427,18.185714285714287,11.905714285714286,92.08857142857143,12.148571428571428,0.9142857142857144,0.9657142857142856,11.487142857142857,1.5742857142857143
2025-06-01,HUILA,3.1214285714285714,,14.92,18.50714285714286,12.015714285714285,92.4542857142857,12.357142857142858,0.9042857142857142,0.9485714285714285,10.879999999999999,1.6614285714285713
2025-06-08,HUILA,11.987142857142857,,14.29857142857143,17.907142857142855,11.834285714285715,92.08571428571429,11.817142857142857,0.9314285714285715,0.9814285714285714,11.90857142857143,1.7142857142857142
2025-06-15,HUILA,5.5042857142857144,,15.028571428571428,18.68,12.302857142857144,91.28714285714285,12.275714285714285,0.9257142857142858,0.9771428571428571,12.870000000000001,1.172857142857143
2025-06-22,HUILA,9.295714285714284,,14.551428571428572,17.66,12.165714285714285,93.17285714285715,12.192857142857141,0.937142857142857,0.9885714285714285,11.715714285714284,1.8699999999999999
2025-06-29,HUILA,7.325714285714286,,14.867142857142856,18.60571428571429,11.965714285714286,90.77142857142857,12.097142857142858,0.9385714285714286,0.9885714285714285,12.824285714285713,1.6142857142857143
2025-07-06,HUILA,3.262857142857143,,13.694285714285714,17.087142857142858,11.205714285714285,91.77,11.312857142857142,0.9171428571428571,0.9714285714285714,10.917142857142858,2.355714285714286
2025-07-13,HUILA,2.7685714285714282,,13.59,17.222857142857144,10.811428571428573,92.05571428571429,11.271428571428572,0.9,0.95,10.328571428571427,1.7457142857142858
2025-07-20,HUILA,1.2357142857142858,,13.307142857142859,17.267142857142858,10.381428571428572,90.48285714285714,10.902857142857142,0.89,0.9314285714285715,12.007142857142856,1.9914285714285713
2025-07-27,HUILA,0.7257142857142858,,14.668571428571429,18.860000000000003,11.485714285714286,89.97285714285714,11.835714285714285,0.8742857142857143,0.9,12.287142857142857,1.6228571428571428
2025-08-03,HUILA,0.5571428571428572,,14.870000000000001,19.06142857142857,11.698571428571428,89.02,11.819999999999999,0.8542857142857142,0.8685714285714285,12.582857142857142,2.0442857142857145
2025-08-10,HUILA,2.2285714285714286,,14.061428571428573,18.657142857142855,10.69,87.94142857142857,11.027142857142858,0.84,0.8428571428571427,14.01142857142857,1.44
