fecha,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M,precio_interno,year_iso,week_iso
2023-01-23,6.596571428571428,,18.009428571428572,22.039142857142856,15.15,87.88914285714286,13.377142857142855,0.8682857142857143,0.8779999999999999,13.974285714285712,0.7182857142857142,1764714.285714286,2023,4
2023-01-30,0.4754285714285714,,18.688285714285715,24.065142857142856,14.443142857142856,81.97085714285716,12.897714285714288,0.8414285714285714,0.8562857142857142,19.42114285714286,0.8317142857142856,1833428.571428571,2023,5
2023-02-06,1.4202857142857144,,18.610857142857142,24.138285714285715,14.226,81.91685714285714,12.824571428571428,0.8145714285714286,0.8185714285714285,18.670285714285715,0.8522857142857143,1966142.857142857,2023,6
2023-02-13,1.1517142857142857,,19.383714285714284,24.03971428571429,16.026,84.51885714285713,13.967714285714283,0.7911428571428571,0.7862857142857143,15.59,0.8271428571428572,2013285.714285714,2023,7
2023-02-20,4.134,,19.16742857142857,23.29885714285714,16.222857142857144,87.20285714285714,14.276,0.7928571428571429,0.7794285714285715,14.576,0.8037142857142857,2119714.285714286,2023,8
2023-02-27,2.761142857142857,,19.126285714285714,24.257142857142856,15.216,82.79371428571429,13.390571428571429,0.7888571428571428,0.7785714285714286,15.958285714285717,0.7502857142857142,2164857.142857143,2023,9
2023-03-06,3.400857142857143,,19.934571428571427,24.435714285714283,16.860285714285716,85.48085714285715,14.627142857142855,0.7662857142857142,0.7525714285714284,14.234857142857145,0.8928571428571429,2055000.0,2023,10
2023-03-13,13.078571428571427,,18.80857142857143,22.686285714285717,16.246000000000002,87.84400000000001,14.047142857142855,0.8214285714285715,0.7968571428571429,12.191714285714289,0.6751428571428572,1994285.714285714,2023,11
2023-03-20,9.992571428571429,,18.75771428571429,23.012,15.811142857142858,85.61514285714286,13.572571428571427,0.8591428571428572,0.8577142857142857,13.529142857142858,0.6531428571428572,2013714.285714286,2023,12
2023-03-27,2.953142857142857,,19.256,23.706,16.137428571428572,85.06514285714286,13.946571428571428,0.844,0.8542857142857143,14.190571428571428,0.7974285714285715,2008857.142857143,2023,13
2023-04-03,6.578,,19.19742857142857,23.34857142857143,16.092000000000002,86.98514285714286,14.257714285714286,0.852,0.8588571428571429,13.252,0.8317142857142856,1894000.0,2023,14
2023-04-10,6.050571428571429,,19.342285714285715,23.798857142857145,16.06742857142857,86.06,14.21657142857143,0.8531428571428572,0.8611428571428572,14.990285714285712,0.8294285714285714,1942857.142857143,2023,15
2023-04-17,5.484285714285714,,19.578857142857142,23.926571428571428,16.439714285714285,86.36457142857144,14.502857142857142,0.8417142857142856,0.8462857142857143,14.215428571428571,0.866,1976000.0,2023,16
2023-04-24,8.373428571428573,,19.34,23.580285714285715,16.136857142857146,86.08542857142858,14.188,0.8640000000000001,0.8728571428571428,14.236857142857144,0.7388571428571429,2030428.571428571,2023,17
2023-05-01,6.176,,19.404857142857143,23.998285714285718,16.02742857142857,86.17857142857143,14.266,0.8640000000000001,0.8788571428571428,15.04257142857143,0.77,1994000.0,2023,18
2023-05-08,0.6874285714285715,,20.16771428571429,25.181142857142856,16.172285714285714,83.49199999999999,14.479714285714286,0.8371428571428572,0.8502857142857143,18.55742857142857,1.018,1959571.428571429,2023,19
2023-05-15,3.756857142857143,,19.828857142857142,24.031714285714287,16.710857142857144,86.29371428571429,14.71342857142857,0.8245714285714285,0.8231428571428572,15.460857142857146,0.9551428571428572,1905714.285714286,2023,20
2023-05-22,5.356285714285714,,20.143714285714285,24.568571428571428,16.78,86.10742857142857,14.948857142857143,0.8262857142857142,0.8219999999999998,14.673142857142858,0.8614285714285715,1928428.571428571,2023,21
2023-05-29,8.773714285714286,,19.588285714285718,23.694,16.649142857142856,88.00771428571429,14.788,0.8502857142857143,0.8494285714285714,14.807714285714288,0.7762857142857144,1844857.142857143,2023,22
2023-06-05,5.598,,19.237428571428573,23.81342857142857,15.697714285714287,85.75314285714285,14.082,0.8505714285714285,0.8582857142857143,16.622857142857143,0.9662857142857142,1745285.714285714,2023,23
2023-06-12,3.8202857142857134,,19.377142857142857,24.045714285714286,15.757428571428571,85.76771428571428,14.196000000000002,0.8345714285714285,0.8385714285714286,15.573714285714283,0.9317142857142856,1681428.571428571,2023,24
2023-06-19,1.0871428571428572,,19.315428571428573,24.194857142857146,15.428857142857144,81.70085714285715,13.376285714285714,0.8094285714285714,0.8111428571428572,16.527428571428572,1.1871428571428573,1602285.714285714,2023,25
2023-06-26,4.192285714285714,,19.405428571428573,24.13942857142857,15.635142857142858,83.76714285714286,13.872285714285717,0.7931428571428571,0.7814285714285715,16.574857142857145,1.044857142857143,1489285.714285714,2023,26
2023-07-03,2.3697142857142857,,19.348857142857145,24.265714285714285,15.376,83.21057142857144,13.70742857142857,0.7854285714285714,0.7774285714285714,15.873714285714286,1.068857142857143,1390571.428571429,2023,27
2023-07-10,6.511142857142858,,19.49571428571429,23.702571428571428,16.207714285714285,86.31257142857143,14.380571428571429,0.7982857142857143,0.782,14.793428571428572,0.8694285714285714,1368571.428571429,2023,28
